Ni_fraction,Co_fraction,Fe_fraction,Predicted_Overpotential,Uncertainty,AL_score,Cycle2_Predicted_Overpotential,Cycle2_Uncertainty,Cycle2_AL_score
0.4022966149053414,0.27283702932103354,0.32486635577362505,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.28253583479203165,0.3456751828625492,0.37178898234541913,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.49371364055232114,0.28941849226968314,0.21686786717799572,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.4319026375953088,0.3715228639337179,0.19657449847097327,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.5867259880773446,0.3989663264265226,0.014307685496132894,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.10293933906338204,0.2167348873848908,0.6803257735517271,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.3739580140446958,0.14577998535764292,0.4802620005976612,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.27298765270266373,0.19731227515896466,0.5297000721383716,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.03746164314760862,0.43421882701230047,0.528319529840091,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.11742008587476707,0.27393679829039114,0.6086431158348419,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.19043100614332228,0.2768007544410099,0.5327682394156679,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.30928482136155755,0.019449926511551963,0.6712652521268905,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.3052955602198215,0.5527939557341269,0.14191048404605155,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.3489953163833774,0.22056302859745122,0.43044165501917137,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.3782956352511596,0.33559423496465884,0.2861101297841816,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.47002006540967506,0.0906750220884701,0.43930491250185477,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.17022338631120615,0.3560382954967224,0.4737383181920716,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.5938822205840933,0.30974583673350603,0.09637194268240064,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.7771910166725805,0.1062698960218479,0.11653908730557179,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.4733342927697244,0.1367830287024965,0.3898826785277791,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.3503700481185118,0.5507019734185604,0.09892797846292795,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.35319885501461595,0.6272135971789453,0.019587547806438774,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.37966661487221953,0.3205284169010352,0.29980496822674535,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.1601993753595862,0.564065517795949,0.27573510684446473,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.3997725011932755,0.09560438017851199,0.5046231186282125,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.40599493760379274,0.13139513125900731,0.4626099311372,207.7,12.35354199915235,-195.34645800084763,207.57142857142858,12.06952610445088,-195.5019024669777
0.2552607293125009,0.4317034877249357,0.3130357829625634,207.7,12.35354199915235,-195.34645800084763,205.00000000025713,0.00012069533676612026,-204.99987930492037
